Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Hungary,HUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
IBRD only,IBD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,74.71,73.76,76.88,77.47,78.19,79.17,79.96,81.53,82.42,83.64,85.12,80.51,87.13,88.34,89.37,91.38,92.45,94.3,96.06,97.5,98.46,0.0
IDA & IBRD total,IBT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,63.58,63.63,66.27,65.02,64.6,65.59,66.56,66.36,67.99,69.92,70.11,67.07,72.41,72.98,73.12,74.26,76.7,80.23,82.15,83.26,81.6,0.0
IDA total,IDA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,24.1,26.51,27.82,26.39,24.8,25.88,28.51,26.68,29.28,31.74,30.29,32.47,34.94,35.31,34.81,35.72,41.32,45.58,47.63,48.31,47.36,0.0
IDA blend,IDB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,38.52,38.23,38.54,41.78,39.43,39.6,39.98,40.34,41.02,39.43,38.55,43.38,42.9,44.27,42.17,42.45,47.08,53.05,56.16,59.22,49.93,0.0
Indonesia,IDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,79.64,79.18,81.15,79.84,82.91,75.14,85.05,84.67,88.17,88.38,89.36,90.2,92.63,92.99,93.98,94.92,95.06,96.03,96.81,97.53,93.49,0.0
IDA only,IDX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,15.73,18.88,20.78,18.29,17.54,18.9,22.78,20.42,23.59,27.65,26.08,27.0,30.9,30.9,31.29,32.65,38.61,43.12,44.73,44.53,46.19,0.0
Isle of Man,IMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
India,IND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,47.24,43.48,51.47,53.53,53.64,57.72,57.32,61.94,64.07,65.7,68.37,56.09,72.4,75.22,77.58,83.37,84.76,88.76,93.95,96.03,98.46,0.0
Not classified,INX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
"Iran, Islamic Rep.",IRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,94.16,94.85,95.15,95.44,95.72,95.97,94.96,96.38,96.58,99.03,98.45,98.6,98.76,99.44,100.0,99.85,99.84,99.77,100.0,100.0,100.0,0.0
Iraq,IRQ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,91.59,92.07,92.53,92.96,93.36,93.72,93.38,95.17,94.58,94.86,95.16,93.49,98.41,96.5,97.13,97.86,98.68,99.57,99.9,99.97,100.0,0.0
Iceland,ISL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Israel,ISR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Italy,ITA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Jamaica,JAM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,77.31,82.27,80.16,80.23,81.18,82.12,83.03,83.93,83.42,85.75,88.02,84.48,88.12,90.69,89.15,91.14,93.37,94.88,96.63,98.56,100.0,0.0
Jordan,JOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.33,96.67,98.78,97.24,97.9,97.46,100.0,97.87,100.0,98.27,100.0,98.24,99.5,97.58,97.59,98.97,99.57,100.0,98.89,100.0,98.83,0.0
Japan,JPN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Kazakhstan,KAZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.0,99.47,99.67,99.82,99.91,100.0,99.69,100.0,100.0,100.0,100.0,99.57,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Kenya,KEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,6.51,8.27,10.02,6.94,13.49,15.21,16.92,18.63,20.34,10.14,7.17,25.54,27.3,29.09,25.07,29.0,42.08,45.88,51.62,61.69,62.67,0.0
Kyrgyz Republic,KGZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.59,99.58,100.0,99.53,99.49,99.26,99.1,99.51,99.58,99.51,98.92,97.78,99.8,98.92,99.74,98.71,99.81,100.0,100.0,99.97,100.0,0.0
Cambodia,KHM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,6.56,2.98,6.82,7.66,14.52,9.52,22.21,26.06,11.65,33.64,15.77,39.04,43.18,47.41,44.73,56.12,61.71,86.09,75.49,79.97,82.91,0.0
Kiribati,KIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,26.08,28.95,32.41,35.85,39.29,51.21,50.79,48.55,51.46,42.97,39.41,60.9,64.35,68.59,77.63,92.96,96.99,82.86,87.07,91.62,96.44,0.0
St. Kitts and Nevis,KNA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.23,90.66,94.06,94.46,94.84,95.21,95.57,95.93,96.29,96.66,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
"Korea, Rep.",KOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Kuwait,KWT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Latin America & Caribbean (excluding high income),LAC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,70.31,73.26,73.7,74.75,75.23,76.36,78.31,78.97,81.32,81.67,83.16,84.28,85.55,86.57,87.16,88.47,93.14,90.08,90.17,91.25,93.21,0.0
Lao PDR,LAO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,27.41,30.08,30.51,31.56,38.32,44.13,42.8,38.19,52.59,54.98,58.54,57.92,66.79,71.1,76.02,85.69,86.42,90.51,96.89,98.78,100.0,0.0
Lebanon,LBN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,99.3,98.76,86.48,99.23,95.37,96.45,99.2,96.03,95.87,95.7,96.5,97.66,98.96,97.37,99.78,100.0,0.0
Liberia,LBR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.22,2.61,3.46,4.13,5.07,4.06,7.44,7.81,8.27,8.36,0.0
Libya,LBY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.15,88.11,80.54,72.9,65.18,57.37,49.44,41.38,33.19,24.86,16.39,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Lucia,LCA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,87.02,87.63,88.6,89.37,90.11,90.82,91.5,92.17,92.81,93.46,94.06,94.74,95.62,96.11,96.77,97.42,98.03,98.68,99.32,100.0,100.0,0.0
Latin America & Caribbean,LCN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,71.15,74.08,74.56,75.06,75.98,77.03,79.17,79.58,81.81,82.3,83.69,84.73,86.06,87.01,87.8,89.04,93.28,90.39,90.67,91.71,93.57,0.0
Least developed countries: UN classification,LDC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,11.33,14.5,0.0,14.44,13.85,15.43,18.81,17.22,19.98,24.41,22.29,23.87,28.56,27.83,28.05,29.35,36.0,40.96,41.97,42.18,44.08,0.0
Low income,LIC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,8.8,8.45,8.76,10.96,10.71,12.27,14.66,15.91,15.42,19.41,20.38,20.44,18.18,26.23,28.01,28.0,30.49,30.34,0.0
Liechtenstein,LIE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Sri Lanka,LKA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,66.13,58.72,78.32,71.49,73.26,75.03,79.29,76.58,80.32,85.19,83.0,85.74,84.62,88.46,91.27,93.17,97.16,96.94,99.47,99.7,100.0,0.0
Lower middle income,LMC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,48.73,47.23,51.87,53.49,53.96,55.56,57.31,59.1,60.95,63.45,63.58,59.13,67.56,69.24,70.41,74.12,76.54,82.21,85.32,87.31,85.71,0.0
Low & middle income,LMY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,63.22,63.26,65.92,64.7,64.26,65.26,66.23,66.05,67.69,69.49,69.7,66.65,72.04,72.62,72.77,73.94,76.41,79.96,81.9,83.03,81.39,0.0
Lesotho,LSO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1.99,0.0,0.0,0.0,1.43,3.74,2.66,6.95,8.54,8.59,4.4,10.6,7.19,14.66,15.65,19.63,23.32,20.22,0.0,32.45,34.93,0.0
Late-demographic dividend,LTE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,92.29,93.49,94.04,94.38,94.72,95.53,96.69,96.0,96.53,96.72,97.67,98.17,98.32,98.64,98.68,98.98,99.08,99.29,99.31,99.4,99.6,0.0
Lithuania,LTU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Luxembourg,LUX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Latvia,LVA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
"Macao SAR, China",MAC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
St. Martin (French part),MAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Morocco,MAR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,36.52,45.9,49.01,52.15,58.44,58.3,93.02,64.37,67.5,70.71,86.77,87.86,88.95,94.98,86.14,94.49,95.42,100.0,96.1,98.93,100.0,0.0
Monaco,MCO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Moldova,MDA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Madagascar,MDG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,4.51,0.0,7.74,0.95,1.01,1.04,1.05,1.04,0.0,0.0,0.0,0.0,0.0,0.87,0.86,0.0,0.0,0.0,0.0,10.9,0.0
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,77.88,82.72,83.69,84.68,85.69,86.72,87.82,89.05,90.3,99.9,98.88,99.01,99.13,99.22,100.0,99.53,100.0,99.86,100.0,100.0,100.0,0.0
Middle East & North Africa,MEA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,82.92,83.99,83.64,85.45,85.07,86.52,90.49,86.61,87.61,87.79,89.4,89.33,89.04,93.4,91.2,92.26,92.89,95.35,97.63,93.9,94.15,0.0
Mexico,MEX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.8,90.67,92.91,91.69,96.09,96.77,97.18,93.23,96.16,93.85,97.6,96.92,97.16,96.75,97.43,97.85,98.33,100.0,98.29,98.24,97.72,0.0
Marshall Islands,MHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,23.16,26.26,29.45,32.72,36.06,39.47,42.94,22.36,50.16,53.96,80.42,82.57,83.03,84.27,85.66,87.39,89.27,91.31,97.02,100.0,100.0,0.0
Middle income,MIC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,66.29,65.53,68.33,69.21,69.44,70.36,71.52,72.49,73.59,75.39,75.44,72.43,77.99,78.99,79.66,82.03,83.6,87.62,89.61,90.98,89.68,0.0
North Macedonia,MKD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Mali,MLI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,1.79,2.56,3.27,3.92,1.54,5.0,5.45,5.65,0.0,1.16,0.0,3.22,4.42,7.28,8.36,0.0,0.0,15.03,16.49,0.0
Malta,MLT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Myanmar,MMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,26.83,28.04,33.31,30.43,31.61,32.8,33.97,35.15,36.34,37.54,32.47,39.97,41.2,42.52,37.88,47.6,39.81,59.92,54.82,57.58,60.16,0.0
Middle East & North Africa (excluding high income),MNA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,82.08,83.2,82.82,84.72,84.3,85.82,89.98,85.88,86.92,87.1,88.79,88.71,88.39,93.01,90.68,91.81,92.48,95.08,97.48,93.55,93.82,0.0
Montenegro,MNE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Mongolia,MNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,27.6,34.81,36.11,40.95,38.89,66.7,41.93,43.55,45.28,47.15,41.88,25.18,55.86,45.77,63.44,67.36,71.54,78.59,94.63,91.88,94.6,0.0
Northern Mariana Islands,MNP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Mozambique,MOZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.98,1.18,1.66,2.11,1.46,2.29,2.18,1.22,3.81,2.27,2.81,2.67,0.93,4.8,4.42,7.99,5.09,4.47,0.0
Mauritania,MRT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2.59,4.9,3.42,3.62,3.74,1.18,3.74,3.84,3.91,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,MUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.26,98.77,98.96,98.75,98.73,98.7,98.65,98.59,98.53,98.49,99.73,99.47,99.41,99.26,99.2,99.19,99.4,99.61,99.31,100.0,99.84,0.0
Malawi,MWI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.71,1.23,1.48,0.79,2.8,2.2,0.0,2.65,2.88,3.11,3.91,2.95,1.82,3.76,5.32,3.41,4.87,3.71,11.42,4.09,6.61,0.0
Malaysia,MYS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.58,98.66,98.72,98.76,98.78,98.75,98.68,98.57,98.44,97.89,98.57,98.65,99.54,98.75,98.77,99.17,99.6,99.81,99.97,100.0,100.0,0.0
North America,NAC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Namibia,NAM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,18.93,18.47,19.17,19.82,20.46,21.1,21.73,22.39,23.01,20.65,24.36,21.64,25.85,27.31,27.54,31.29,31.64,31.61,33.6,35.0,36.29,0.0
New Caledonia,NCL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Niger,NER,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,2.0,2.38,2.75,3.12,0.0,1.95,4.2,4.57,4.95,3.63,5.47,5.23,6.67,7.69,8.14,9.18,9.85,11.7,12.81,13.44,0.0
Nigeria,NGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,21.27,21.67,22.06,32.7,22.82,23.19,23.54,25.28,25.62,24.63,23.54,31.02,27.73,31.63,27.37,25.9,33.97,0.0,0.0,0.0,24.58,0.0
Nicaragua,NIC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,47.21,47.86,48.61,49.29,49.95,46.39,51.15,51.7,52.24,51.68,53.39,53.9,55.19,57.32,59.27,61.94,64.61,67.08,69.21,71.13,72.94,0.0
Netherlands,NLD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Norway,NOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Nepal,NPL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,20.38,14.7,27.53,31.22,28.45,38.64,44.09,46.14,49.92,53.74,63.18,61.72,70.61,73.55,82.06,79.64,89.81,86.0,93.47,0.0,88.79,0.0
Nauru,NRU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0
New Zealand,NZL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
OECD members,OED,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.74,98.84,98.6,98.58,98.93,99.19,99.14,98.74,99.08,98.81,99.24,99.15,99.25,99.33,99.38,99.49,99.57,99.73,99.57,99.78,99.78,0.0
Oman,OMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Other small states,OSS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,32.27,40.04,38.97,40.34,36.36,37.6,35.74,40.83,42.03,41.69,40.94,43.61,44.58,46.56,47.31,49.33,51.52,53.22,61.51,58.79,58.25,0.0
Pakistan,PAK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,58.79,58.62,58.44,58.24,58.03,57.81,57.57,57.32,57.08,56.84,56.61,56.4,56.22,56.08,55.96,55.87,55.8,54.27,57.13,59.02,60.82,0.0
Panama,PAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,55.42,55.34,56.89,71.61,59.99,61.52,63.04,64.56,66.1,67.67,64.71,70.85,72.65,71.2,76.64,78.72,80.89,82.09,85.45,87.83,90.25,0.0
Peru,PER,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,11.09,16.1,19.46,18.5,20.9,24.63,31.05,38.69,45.42,50.96,55.63,61.3,66.17,69.91,72.77,76.69,77.97,80.5,81.8,82.95,96.83,0.0
Philippines,PHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,61.7,63.4,65.08,63.54,84.5,70.02,70.01,73.22,74.63,76.14,78.33,81.19,80.7,81.9,84.57,83.19,88.14,90.02,91.83,93.7,95.59,0.0
Palau,PLW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,95.98,96.25,96.48,96.68,96.76,96.99,96.78,96.72,96.65,96.57,96.53,96.55,94.88,96.92,99.16,97.8,100.0,100.0,100.0,100.0,100.0,0.0
Papua New Guinea,PNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,1.76,4.28,6.8,9.31,11.82,5.03,16.83,19.34,9.34,11.76,26.93,29.45,32.0,34.58,37.65,44.91,50.46,51.78,56.13,56.83,0.0
Poland,POL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Pre-demographic dividend,PRE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,12.79,13.47,13.63,15.63,12.79,14.2,14.62,14.23,15.55,17.18,16.26,19.55,21.51,21.69,22.77,19.91,26.93,26.65,28.8,30.7,28.84,0.0
Puerto Rico,PRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
"Korea, Dem. People's Rep.",PRK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.16,35.32,38.01,42.31,45.12,49.56,52.47,55.42,60.03,63.05,67.18,0.0
Portugal,PRT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Paraguay,PRY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,79.19,82.29,83.73,85.61,87.5,89.64,94.28,93.13,93.38,94.74,94.43,96.29,95.14,97.87,97.73,98.58,96.05,98.51,99.12,99.38,100.0,0.0
West Bank and Gaza,PSE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.19,99.1,98.12,97.51,98.96,99.06,99.43,96.46,99.52,99.9,99.9,99.0,99.38,99.67,100.0,99.6,100.0,99.07,100.0,100.0,100.0,0.0
Pacific island small states,PSS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,53.94,55.56,42.31,43.71,45.05,47.27,46.05,68.13,53.13,49.85,58.03,59.93,61.95,61.62,67.39,71.35,74.03,75.31,78.68,80.63,82.93,0.0
Post-demographic dividend,PST,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.86,99.83,99.8,99.84,99.85,99.85,99.86,99.86,99.87,99.87,99.88,99.88,99.89,99.9,99.92,99.93,99.94,99.96,99.97,99.99,100.0,0.0
French Polynesia,PYF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Qatar,QAT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Romania,ROU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Russian Federation,RUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
