Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,58.72,55.8,62.3,64.05,64.4,67.58,67.9,71.12,72.9,75.0,76.3,67.6,79.9,82.0,83.87,88.0,89.22,92.12,95.7,97.31,99.0,0.0
Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.9,98.13,98.23,98.33,98.43,98.52,98.4,98.72,98.83,99.71,99.49,99.57,99.64,99.83,100.0,99.96,99.95,99.94,100.0,100.0,100.0,0.0
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.92,97.06,97.2,97.32,97.45,97.57,97.62,98.1,97.97,98.12,98.28,98.0,99.3,98.87,99.1,99.35,99.6,99.87,99.9,99.99,100.0,0.0
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.39,87.71,86.68,86.61,87.34,88.07,88.8,89.53,92.0,91.03,92.2,91.1,93.1,93.9,93.3,94.9,96.74,97.61,98.49,99.37,100.0,0.0
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.93,98.98,99.5,99.05,99.17,99.1,100.0,98.8,100.0,99.4,100.0,99.65,99.5,99.7,99.75,99.9,99.96,100.0,99.9,100.0,99.9,0.0
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.51,99.65,99.81,99.92,99.96,100.0,99.77,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.13,17.03,18.93,16.0,22.7,24.59,26.48,28.37,30.27,23.0,19.2,36.04,37.99,39.97,36.0,41.6,53.1,55.98,61.28,69.7,71.44,0.0
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.61,99.58,100.0,99.5,99.46,99.44,98.89,99.54,99.51,99.5,99.0,98.32,99.8,98.93,99.8,98.69,99.71,100.0,100.0,99.87,99.98,0.0
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.6,14.62,18.19,19.3,25.3,20.5,32.41,35.97,26.4,43.11,31.1,50.31,53.93,57.57,56.1,64.91,69.54,89.07,81.08,84.0,86.4,0.0
Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.12,56.92,58.71,60.49,62.27,69.68,68.8,67.61,69.4,64.19,63.17,74.84,76.69,78.93,83.45,90.56,92.8,86.18,88.1,90.03,91.96,0.0
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.28,93.53,95.8,96.05,96.3,96.55,96.8,97.06,97.32,97.59,99.84,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.11,91.75,92.08,92.31,92.74,93.11,93.81,94.12,94.92,95.04,95.56,95.92,96.3,96.62,96.76,97.05,97.29,97.59,97.61,97.93,98.39,0.0
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,42.5,45.27,46.3,48.0,53.54,57.2,57.04,54.96,66.0,67.36,70.15,70.0,76.37,79.58,83.13,89.7,90.55,93.6,97.8,99.09,100.0,0.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.35,99.35,99.33,99.32,99.9,99.27,99.38,97.8,99.9,99.23,99.47,99.68,99.51,99.5,99.48,99.58,99.73,99.88,99.7,99.97,100.0,0.0
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.28,1.9,5.16,4.1,9.11,9.8,9.4,15.16,17.7,24.2,22.88,23.1,27.53,0.0
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8,97.15,95.42,93.69,91.96,90.23,88.5,86.77,85.06,83.35,81.65,79.97,78.31,76.66,75.04,73.43,71.83,70.24,67.0,68.64,69.71,0.0
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.39,89.9,90.36,90.83,91.31,91.78,92.26,92.74,93.22,93.72,94.2,94.75,95.34,95.86,96.44,97.03,97.64,98.28,98.88,99.5,100.0,0.0
Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.74,92.35,92.66,92.75,93.23,93.57,94.28,94.5,95.24,95.38,95.86,96.18,96.56,96.84,97.03,97.28,97.48,97.74,97.8,98.09,98.52,0.0
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.08,20.89,22.91,24.4,25.03,26.21,28.85,29.58,30.87,32.51,33.09,34.81,38.3,38.38,39.62,42.53,46.45,50.34,52.19,52.93,54.7,0.0
Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.61,16.32,16.97,18.71,19.62,19.48,21.56,23.22,23.11,24.58,26.1,26.76,29.71,30.73,32.19,32.05,37.23,38.88,40.55,41.48,42.99,0.0
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.26,63.6,80.7,75.0,76.57,78.14,82.05,80.0,82.87,87.09,85.3,87.76,87.0,90.2,92.66,94.35,97.5,97.5,99.56,99.76,100.0,0.0
Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.46,61.41,64.97,66.36,66.85,68.2,69.71,70.98,72.57,73.78,74.34,71.87,77.56,78.75,79.63,82.37,83.92,85.86,88.05,89.06,90.11,0.0
Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.41,73.02,74.83,75.61,75.89,76.52,77.4,78.03,78.81,79.29,79.76,78.52,81.64,82.27,82.77,83.96,85.27,86.36,87.54,88.09,88.71,0.0
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.26,1.25,3.36,5.47,6.8,9.67,9.7,13.88,15.99,17.0,17.0,22.41,20.56,26.77,27.8,31.68,35.07,33.7,47.0,44.5,47.35,0.0
Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.65,96.29,96.65,96.88,97.11,97.57,98.24,97.94,98.26,97.9,98.4,98.66,98.76,98.93,98.94,98.83,99.17,99.29,99.31,99.37,99.46,0.0
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.98,99.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.57,71.35,73.12,74.89,78.2,78.42,96.5,81.95,83.73,85.52,92.67,93.45,94.21,97.2,91.6,97.3,97.8,100.0,98.1,99.6,100.0,0.0
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,99.0,100.0,99.1,98.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.98,99.99,100.0,100.0,0.0
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.72,14.8,14.05,20.3,15.35,16.0,16.65,17.3,17.96,17.4,12.3,14.3,18.7,12.9,22.24,23.01,22.9,24.1,36.5,31.04,33.74,0.0
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.8,87.49,88.36,89.22,90.09,90.95,91.81,92.68,93.56,99.9,99.16,99.28,99.39,99.47,100.0,99.71,100.0,99.8,100.0,100.0,100.0,0.0
Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.52,92.73,92.65,93.48,93.41,94.04,95.95,94.23,94.81,94.91,95.74,95.8,95.38,97.08,96.07,96.52,96.83,97.69,96.28,97.23,97.36,0.0
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.01,97.14,97.9,97.4,98.6,98.93,99.11,97.91,98.91,98.2,99.24,99.03,99.11,99.15,99.17,99.0,99.5,100.0,99.5,99.6,99.4,0.0
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,68.48,69.96,71.44,72.92,74.39,75.86,77.33,72.3,80.29,81.78,89.23,89.92,90.56,91.2,91.82,92.53,93.37,94.3,95.92,97.54,99.16,0.0
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,77.99,77.59,79.6,80.37,80.68,81.47,82.42,83.08,84.03,84.77,85.22,83.86,87.07,87.73,88.21,89.61,90.58,91.69,92.89,93.48,94.08,0.0
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,99.42,100.0,99.0,100.0,99.2,99.2,100.0,99.73,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,0.0
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.59,10.8,13.06,14.78,16.51,18.23,16.6,21.68,23.41,24.03,26.91,28.68,25.6,32.29,34.11,37.6,38.79,34.78,50.9,47.84,50.56,0.0
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,41.83,42.94,47.0,45.14,46.23,47.32,48.42,49.51,50.62,51.73,48.8,54.01,55.17,56.35,52.0,60.5,55.6,69.81,66.23,68.36,70.4,0.0
Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.55,91.78,91.68,92.61,92.52,93.22,95.37,93.38,94.02,94.11,95.07,95.11,94.62,96.59,95.41,95.93,96.29,97.3,95.64,96.75,96.9,0.0
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,99.83,100.0,100.0,100.0,100.0,100.0,99.0,100.0,99.7,97.7,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.3,71.08,72.28,76.3,74.69,86.2,77.09,78.29,79.51,80.73,78.5,72.06,84.48,81.2,87.08,88.4,89.84,92.51,98.1,97.23,98.1,0.0
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,99.99,99.96,99.92,99.88,99.83,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.1,5.7,8.44,8.1,10.77,11.93,13.1,12.4,13.57,15.0,18.8,20.2,21.23,22.42,24.8,24.0,26.25,24.3,31.1,29.67,30.6,0.0
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.75,22.2,21.5,22.87,24.24,18.2,26.97,33.04,30.0,31.12,33.96,35.17,36.36,37.54,38.8,39.5,41.32,42.9,44.31,45.83,47.35,0.0
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.0,99.26,99.4,99.19,99.14,99.09,99.05,99.01,98.98,98.96,99.69,99.6,99.57,99.48,99.38,99.36,99.48,99.61,99.45,100.0,99.66,0.0
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.8,5.14,5.53,6.2,6.9,6.7,3.65,7.48,7.88,8.29,8.7,7.6,7.4,9.0,11.9,10.8,11.0,12.7,18.02,11.2,14.87,0.0
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.1,99.13,99.14,99.15,99.15,99.16,99.17,99.18,99.2,99.3,99.37,99.47,99.8,99.6,99.65,99.78,99.9,99.95,99.99,100.0,100.0,0.0
North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,36.5,35.97,36.93,37.88,38.83,39.78,40.73,43.7,42.65,44.1,44.61,42.3,46.63,47.4,48.73,51.6,49.7,52.5,54.0,55.18,56.26,0.0
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.48,8.36,8.86,9.35,9.84,7.1,9.3,11.31,11.81,12.33,13.28,14.3,14.4,15.17,15.77,16.6,17.27,18.05,17.6,18.97,19.25,0.0
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,43.12,43.88,44.63,52.2,46.12,46.87,47.61,50.13,50.3,49.88,48.0,55.9,53.23,55.6,54.05,52.5,59.3,54.4,56.5,55.4,55.4,0.0
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.78,72.22,73.86,74.39,74.91,73.82,75.97,76.5,77.04,77.92,78.15,78.73,79.64,80.82,81.85,83.25,84.64,85.99,87.12,88.06,88.91,0.0
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.05,24.6,35.89,39.3,37.2,46.12,51.2,52.94,56.36,59.79,68.6,67.26,74.97,77.47,84.9,82.52,90.7,87.9,93.92,89.9,89.9,0.0
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.44,99.42,99.39,99.35,99.32,99.28,99.24,99.8,99.19,99.17,99.17,99.0,99.22,99.27,99.34,99.0,99.71,99.87,99.93,100.0,100.0,0.0
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.64,99.67,99.61,99.6,99.69,99.77,99.77,99.65,99.76,99.69,99.81,99.79,99.81,99.84,99.84,99.84,99.89,99.94,99.9,99.95,99.94,0.0
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.49,57.08,54.36,55.67,57.45,58.72,60.56,62.11,63.36,63.9,66.02,68.05,69.25,70.26,71.42,72.84,74.05,75.1,77.28,78.14,79.19,0.0
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.31,70.36,70.4,70.44,70.48,70.51,70.55,70.59,70.64,70.7,70.77,70.85,70.96,71.08,71.22,71.38,71.55,70.79,72.78,74.13,75.38,0.0
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,81.4,81.46,82.2,87.8,83.68,84.41,85.15,85.89,86.64,87.4,86.85,88.96,89.77,89.1,91.44,92.29,93.16,93.7,94.93,95.82,96.7,0.0
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.5,72.11,74.38,74.38,75.69,77.17,80.16,81.99,84.68,86.42,88.12,89.71,91.1,92.14,92.92,93.85,94.2,94.8,95.2,95.55,99.31,0.0
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.66,75.72,76.78,76.6,87.6,79.92,80.18,82.01,83.3,84.3,85.4,87.2,87.08,87.5,89.72,89.08,92.07,93.0,94.45,95.65,96.84,0.0
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.17,98.23,98.28,98.33,98.37,98.92,98.46,98.51,98.57,98.63,98.71,98.81,97.63,99.05,99.81,99.37,100.0,100.0,100.0,100.0,100.0,0.0
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.58,9.88,12.18,14.47,16.76,19.05,12.4,23.64,25.94,17.2,19.5,32.92,35.28,37.65,40.05,42.88,49.4,54.4,55.73,59.66,60.4,0.0
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,24.63,25.87,26.73,29.19,28.77,29.5,30.41,32.19,32.09,32.02,32.64,36.03,37.51,38.27,39.8,39.95,44.6,44.33,47.17,47.55,48.45,0.0
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.25,31.49,33.75,36.03,38.33,40.64,42.96,45.29,47.63,49.97,52.31,0.0
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.42,91.04,91.67,92.56,93.25,94.69,96.75,96.45,96.68,96.89,97.43,98.24,97.84,99.02,99.0,99.33,98.4,99.3,99.6,99.7,100.0,0.0
West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7,99.1,99.24,99.1,99.5,99.6,99.7,98.8,99.8,99.9,99.9,99.7,99.8,99.9,99.9,99.9,100.0,99.7,100.0,100.0,100.0,0.0
Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.01,56.38,58.27,59.24,60.42,62.07,61.44,63.35,66.77,64.9,70.0,71.47,72.93,72.45,76.7,79.28,81.22,82.27,84.59,86.01,87.62,0.0
Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.97,99.96,99.95,99.96,99.96,99.96,99.96,99.96,99.97,99.97,99.97,99.98,99.97,99.98,99.98,99.99,99.99,99.99,100.0,100.0,100.0,0.0
French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.1,100.0,100.0,100.0,100.0,0.0
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.5,100.0,100.0,100.0,100.0,100.0,0.0
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.2,4.57,5.93,7.29,8.64,4.8,11.35,12.7,6.0,15.45,9.7,10.8,17.5,15.2,19.8,22.8,29.37,34.1,36.97,40.37,46.6,0.0
South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.24,54.17,59.85,61.49,61.82,64.81,65.86,68.03,70.33,72.36,73.19,67.05,77.49,78.71,80.76,84.61,86.3,89.4,92.71,94.04,95.78,0.0
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.93,100.0,100.0,100.0,0.0
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,23.0,29.26,29.53,29.79,30.05,30.31,30.58,30.84,19.97,29.0,38.04,39.82,41.59,43.34,44.9,46.9,48.85,50.75,52.45,53.96,55.39,0.0
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,37.74,38.76,36.8,41.96,36.8,47.1,49.9,48.36,49.97,53.5,56.5,56.5,56.5,57.0,61.0,60.5,64.5,61.7,66.0,70.4,70.37,0.0
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.52,7.48,10.43,13.37,16.31,19.26,14.4,12.9,28.1,21.2,34.77,38.68,42.57,44.7,50.31,55.1,58.33,62.9,66.18,69.81,73.35,0.0
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.79,8.55,9.31,10.06,16.8,11.33,12.3,13.05,12.1,14.58,11.46,14.2,16.98,13.5,18.67,19.53,20.3,23.4,26.1,22.7,26.2,0.0
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.52,87.06,87.55,86.96,87.36,87.53,89.2,91.11,91.0,91.08,91.58,92.57,93.68,95.04,95.13,95.4,96.0,96.8,97.0,97.36,100.0,0.0
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1.89,4.5,7.4,9.71,12.3,14.9,15.23,20.1,22.71,25.33,52.16,51.97,51.76,51.53,51.29,51.13,51.11,52.1,50.76,49.2,49.73,0.0
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,99.69,100.0,100.0,100.0,100.0,99.72,100.0,100.0,99.92,99.66,99.9,100.0,100.0,100.0,99.8,100.0,0.0
Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,25.56,26.07,27.26,29.49,29.33,29.28,30.79,32.41,32.3,32.48,33.3,35.87,36.81,37.94,38.29,39.07,43.75,43.73,46.37,47.1,48.35,0.0
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.03,1.43,3.0,1.5,2.68,3.14,3.61,4.1,4.6,5.12,4.2,6.17,6.71,7.24,0.0
Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,25.57,26.08,27.27,29.5,29.34,29.29,30.8,32.42,32.31,32.49,33.3,35.88,36.82,37.95,38.29,39.07,43.75,43.73,46.37,47.1,48.35,0.0
Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,63.39,64.46,62.24,63.21,64.6,65.64,66.95,68.3,69.59,69.64,71.69,73.22,74.34,75.11,76.18,77.51,78.69,79.6,81.42,82.21,83.19,0.0
